state_code,state_fips,zip_code
OH,39,44129
OH,39,44130
OH,39,44131
OH,39,44132
OH,39,44133
OH,39,44134
OH,39,44135
OH,39,44136
OH,39,44137
OH,39,44138
OH,39,44139
OH,39,44140
OH,39,44141
OH,39,44142
OH,39,44143
OH,39,44144
OH,39,44145
OH,39,44146
OH,39,44147
OH,39,44149
OH,39,44181
OH,39,44188
OH,39,44190
OH,39,44191
OH,39,44192
OH,39,44193
OH,39,44194
OH,39,44195
OH,39,44197
OH,39,44198
OH,39,44199
OH,39,44216
OH,39,45827
OH,39,43410
OH,39,45828
OH,39,43916
OH,39,44826
OH,39,43510
OH,39,44408
OH,39,44028
OH,39,45830
OH,39,44030
OH,39,45831
OH,39,45837
OH,39,45832
OH,39,44410
OH,39,44827
OH,39,44217
OH,39,43412
OH,39,43511
OH,39,43541
OH,39,44221
OH,39,44222
OH,39,44223
OH,39,44224
OH,39,43413
OH,39,44618
OH,39,44619
OH,39,44411
OH,39,44693
OH,39,43512
OH,39,44620
OH,39,45833
OH,39,43515
OH,39,44621
OH,39,43516
OH,39,44412
OH,39,43917
OH,39,45835
OH,39,44032
OH,39,44622
OH,39,44230
OH,39,43414
OH,39,44624
OH,39,45836
OH,39,44033
OH,39,43920
OH,39,44413
OH,39,44625
OH,39,44626
OH,39,43925
OH,39,43517
OH,39,43518
OH,39,45838
OH,39,44415
OH,39,44416
OH,39,43416
OH,39,44035
OH,39,44036
OH,39,44039
OH,39,43926
OH,39,43927
OH,39,44417
OH,39,43520
OH,39,43521
OH,39,45839
OH,39,45840
OH,39,44828
OH,39,43977
OH,39,45843
OH,39,45844
OH,39,45845
OH,39,45846
OH,39,44830
OH,39,44418
OH,39,44627
OH,39,43973
OH,39,43420
OH,39,44833
OH,39,44231
OH,39,44040
OH,39,44041
OH,39,43430
OH,39,43431
OH,39,44420
OH,39,45848
OH,39,43928
OH,39,44628
OH,39,44629
OH,39,44044
OH,39,43522
OH,39,44045
OH,39,43432
OH,39,44422
OH,39,44232
OH,39,44836
OH,39,44630
OH,39,44837
OH,39,45849
OH,39,43433
OH,39,43524
OH,39,43930
OH,39,43931
OH,39,44423
OH,39,43434
OH,39,43974
OH,39,45850
OH,39,44424
OH,39,44632
OH,39,43525
OH,39,45851
OH,39,44838
OH,39,43435
OH,39,43526
OH,39,44233
OH,39,44234
OH,39,43527
OH,39,43528
OH,39,43985
OH,39,44633
OH,39,44235
OH,39,44634
OH,39,43976
OH,39,43529
OH,39,44425
OH,39,44236
OH,39,44237
OH,39,44046
OH,39,44839
OH,39,43932
OH,39,43436
OH,39,43933
OH,39,44047
OH,39,44840
OH,39,43437
OH,39,43530
OH,39,43986
OH,39,45853
OH,39,44841
OH,39,43438
OH,39,44427
OH,39,44211
OH,39,44240
OH,39,44241
OH,39,44242
OH,39,44243
OH,39,44636
OH,39,44637
OH,39,44048
OH,39,44428
OH,39,44049
OH,39,43531
OH,39,43439
OH,39,43951
OH,39,44050
OH,39,44429
OH,39,44250
OH,39,43440
OH,39,44638
OH,39,43934
OH,39,45855
OH,39,44430
OH,39,44639
OH,39,44431
OH,39,45815
OH,39,45856
OH,39,43441
OH,39,43532
OH,39,45801
OH,39,45802
OH,39,45804
OH,39,45805
OH,39,45806
OH,39,45807
OH,39,45809
OH,39,45854
OH,39,44640
OH,39,43442
OH,39,44432
OH,39,44492
OH,39,44253
OH,39,44254
OH,39,44052
OH,39,44053
OH,39,44054
OH,39,44055
OH,39,44842
OH,39,44641
OH,39,44436
OH,39,44843
OH,39,43443
OH,39,43533
OH,39,43523
OH,39,43534
OH,39,45858
OH,39,44844
OH,39,44437
OH,39,45859
OH,39,44057
OH,39,44643
OH,39,43535
OH,39,44644
OH,39,44901
OH,39,44902
OH,39,44903
OH,39,44904
OH,39,44905
OH,39,44906
OH,39,44907
OH,39,44255
OH,39,45860
OH,39,43536
OH,39,44645
OH,39,43445
OH,39,43935
OH,39,44646
OH,39,44647
OH,39,44648
OH,39,44438
OH,39,43537
OH,39,44650
OH,39,43937
OH,39,44651
OH,39,44256
OH,39,44258
OH,39,45861
OH,39,45862
OH,39,44060
OH,39,44061
OH,39,44439
OH,39,43540
OH,39,44652
OH,39,44062
OH,39,45863
OH,39,44653
OH,39,44846
OH,39,43447
OH,39,45864
OH,39,44654
OH,39,44656
OH,39,44440
OH,39,44657
OH,39,43938
OH,39,45865
OH,39,44260
OH,39,43542
OH,39,44847
OH,39,45866
OH,39,43543
OH,39,44064
OH,39,45867
OH,39,45868
OH,39,44659
OH,39,44660
OH,39,43939
OH,39,44262
OH,39,44848
OH,39,43545
OH,39,43550
OH,39,44661
OH,39,44662
OH,39,43547
OH,39,43940
OH,39,44441
OH,39,44849
OH,39,43981
OH,39,43548
OH,39,45869
OH,39,44065
OH,39,45870
OH,39,44850
OH,39,45871
OH,39,44851
OH,39,44442
OH,39,44663
OH,39,44853
OH,39,43984
OH,39,44443
OH,39,44444
OH,39,44854
OH,39,44445
OH,39,43549
OH,39,44446
OH,39,45872
OH,39,44449
OH,39,44450
OH,39,44855
OH,39,44056
OH,39,44067
OH,39,44665
OH,39,44451
OH,39,44068
OH,39,44666
OH,39,44452
OH,39,44070
OH,39,44857
OH,39,44859
OH,39,44072
OH,39,44073
OH,39,43449
OH,39,45873
OH,39,44074
OH,39,44860
OH,39,45874
OH,39,44861
OH,39,44862
OH,39,44453
OH,39,44667
OH,39,44076
OH,39,45875
OH,39,45876
OH,39,44077
OH,39,45877
OH,39,44669
OH,39,44080
OH,39,45879
OH,39,45880
OH,39,43450
OH,39,44264
OH,39,44081
OH,39,43551
OH,39,43552
OH,39,44864
OH,39,44454
OH,39,43553
OH,39,43983
OH,39,44082
OH,39,43941
OH,39,43554
OH,39,44865
OH,39,44866
OH,39,43451
OH,39,43446
OH,39,43452
OH,39,43942
OH,39,43456
OH,39,44265
OH,39,44266
OH,39,45841
OH,39,45881
OH,39,43943
OH,39,44867
OH,39,44286
OH,39,43944
OH,39,43555
OH,39,43457
OH,39,44270
OH,39,44670
OH,39,44084
OH,39,45882
OH,39,43458
OH,39,44455
OH,39,44085
OH,39,44272
OH,39,43462
OH,39,45883
OH,39,45884
OH,39,45885
OH,39,44460
OH,39,43945
OH,39,44870
OH,39,44871
OH,39,44671
OH,39,43946
OH,39,44874
OH,39,43988
OH,39,45886
OH,39,44672
OH,39,44273
OH,39,43947
OH,39,44274
OH,39,44875
OH,39,44675
OH,39,43556
OH,39,44878
OH,39,44676
OH,39,43948
OH,39,44677
OH,39,44678
OH,39,44470
OH,39,44275
OH,39,45887
OH,39,43950
OH,39,44276
OH,39,43952
OH,39,43953
OH,39,43463
OH,39,44680
OH,39,43961
OH,39,44471
OH,39,43519
OH,39,43557
OH,39,44681
OH,39,44880
OH,39,44856
OH,39,44881
OH,39,43962
OH,39,43558
OH,39,44882
OH,39,43560
OH,39,44278
OH,39,44086
OH,39,44845
OH,39,44883
OH,39,43963
OH,39,44887
OH,39,43460
OH,39,43601
OH,39,43603
OH,39,43604
OH,39,43605
OH,39,43606
OH,39,43607
OH,39,43608
OH,39,43609
OH,39,43610
OH,39,43611
OH,39,43612
OH,39,43613
OH,39,43614
OH,39,43615
OH,39,43616
OH,39,43617
OH,39,43619
OH,39,43620
OH,39,43623
OH,39,43635
OH,39,43652
OH,39,43654
OH,39,43656
OH,39,43657
OH,39,43659
OH,39,43660
OH,39,43661
OH,39,43666
OH,39,43667
OH,39,43681
OH,39,43682
OH,39,43697
OH,39,43699
OH,39,43565
OH,39,43964
OH,39,44682
OH,39,44087
OH,39,44679
OH,39,44683
OH,39,44699
OH,39,44685
OH,39,44088
OH,39,45888
OH,39,44280
OH,39,45889
OH,39,45890
OH,39,45891
OH,39,45893
OH,39,45894
OH,39,44089
OH,39,43464
OH,39,44473
OH,39,44281
OH,39,44282
OH,39,44889
OH,39,43465
OH,39,44687
OH,39,45819
OH,39,45895
OH,39,43967
OH,39,44481
OH,39,44482
OH,39,44483
OH,39,44484
OH,39,44485
OH,39,44486
OH,39,44488
OH,39,44490
OH,39,43566
OH,39,43567
OH,39,44285
OH,39,43466
OH,39,44688
OH,39,45896
OH,39,44090
OH,39,43968
OH,39,44491
OH,39,44251
OH,39,43467
OH,39,43569
OH,39,44287
OH,39,43570
OH,39,43571
OH,39,44092
OH,39,44888
OH,39,44890
OH,39,44093
OH,39,43468
OH,39,44094
OH,39,44095
OH,39,44096
OH,39,44097
OH,39,45898
OH,39,44689
OH,39,44288
OH,39,44099
OH,39,44690
OH,39,44493
OH,39,43970
OH,39,43469
OH,39,44691
OH,39,45899
OH,39,43971
OH,39,44501
OH,39,44502
OH,39,44503
OH,39,44504
OH,39,44505
OH,39,44506
OH,39,44507
OH,39,44509
OH,39,44510
OH,39,44511
OH,39,44512
OH,39,44513
OH,39,44514
OH,39,44515
OH,39,44555
OH,39,44697
IN,18,47001
IN,18,47006
IN,18,47010
IN,18,47012
IN,18,47016
IN,18,47017
IN,18,47018
IN,18,47019
IN,18,47020
IN,18,47021
IN,18,47022
IN,18,47060
IN,18,47023
IN,18,47024
IN,18,47025
IN,18,47030
IN,18,47031
IN,18,47032
IN,18,47033
IN,18,47034
IN,18,47035
IN,18,47036
IN,18,47037
IN,18,47038
IN,18,47039
IN,18,47040
IN,18,47041
IN,18,47042
IN,18,47011
IN,18,47043
IN,18,47003
KY,21,41001
KY,21,41002
KY,21,41003
KY,21,41004
KY,21,41005
KY,21,41006
KY,21,41007
KY,21,41008
KY,21,41045
KY,21,41010
KY,21,41011
KY,21,41012
KY,21,41014
KY,21,41015
KY,21,41016
KY,21,41017
KY,21,41018
KY,21,41019
KY,21,41030
KY,21,41031
KY,21,41033
KY,21,41034
KY,21,41035
KY,21,41037
KY,21,41039
KY,21,41040
KY,21,41041
KY,21,41022
KY,21,41042
KY,21,41043
KY,21,41044
KY,21,41046
KY,21,41048
KY,21,41049
KY,21,41051
KY,21,41052
KY,21,41053
KY,21,41054
KY,21,41055
KY,21,41056
KY,21,41059
KY,21,41061
KY,21,41062
KY,21,41063
KY,21,41064
KY,21,41065
KY,21,41071
KY,21,41072
KY,21,41073
KY,21,41074
KY,21,41075
KY,21,41076
KY,21,41099
KY,21,41080
KY,21,41081
KY,21,41083
KY,21,41085
KY,21,41086
KY,21,41091
KY,21,41092
KY,21,41093
KY,21,41094
KY,21,41095
KY,21,41096
KY,21,41097
KY,21,41098
OH,39,45101
OH,39,43802
OH,39,45001
OH,39,43101
OH,39,45710
OH,39,45776
OH,39,43001
OH,39,45301
OH,39,43102
OH,39,45102
OH,39,45711
OH,39,45777
OH,39,43002
OH,39,45302
OH,39,45303
OH,39,45304
OH,39,43003
OH,39,43103
OH,39,45701
OH,39,43711
OH,39,45612
OH,39,45624
OH,39,43804
OH,39,43105
OH,39,45712
OH,39,45729
OH,39,43713
OH,39,45713
OH,39,45103
OH,39,43716
OH,39,45613
OH,39,45683
OH,39,45305
OH,39,43310
OH,39,43311
OH,39,43717
OH,39,43718
OH,39,45714
OH,39,45105
OH,39,45106
OH,39,43719
OH,39,45715
OH,39,45721
OH,39,45614
OH,39,43004
OH,39,43005
OH,39,45107
OH,39,43106
OH,39,45616
OH,39,43720
OH,39,45306
OH,39,45617
OH,39,45307
OH,39,45308
OH,39,43107
OH,39,43109
OH,39,43006
OH,39,45309
OH,39,45716
OH,39,43008
OH,39,43722
OH,39,45110
OH,39,45310
OH,39,43723
OH,39,43009
OH,39,43724
OH,39,43314
OH,39,43335
OH,39,43725
OH,39,43750
OH,39,45311
OH,39,43110
OH,39,43111
OH,39,43315
OH,39,43316
OH,39,43112
OH,39,45312
OH,39,43010
OH,39,45314
OH,39,43011
OH,39,43727
OH,39,45719
OH,39,45618
OH,39,45619
OH,39,45620
OH,39,45720
OH,39,43728
OH,39,43317
OH,39,45601
OH,39,45112
OH,39,45389
OH,39,45201
OH,39,45202
OH,39,45203
OH,39,45204
OH,39,45205
OH,39,45206
OH,39,45207
OH,39,45208
OH,39,45209
OH,39,45211
OH,39,45212
OH,39,45213
OH,39,45214
OH,39,45215
OH,39,45216
OH,39,45217
OH,39,45218
OH,39,45219
OH,39,45220
OH,39,45221
OH,39,45222
OH,39,45223
OH,39,45224
OH,39,45225
OH,39,45226
OH,39,45227
OH,39,45229
OH,39,45230
OH,39,45231
OH,39,45232
OH,39,45233
OH,39,45234
OH,39,45235
OH,39,45236
OH,39,45237
OH,39,45238
OH,39,45239
OH,39,45240
OH,39,45241
OH,39,45242
OH,39,45243
OH,39,45244
OH,39,45245
OH,39,45246
OH,39,45247
OH,39,45248
OH,39,45249
OH,39,45250
OH,39,45251
OH,39,45252
OH,39,45253
OH,39,45254
OH,39,45255
OH,39,45258
OH,39,45262
OH,39,45263
OH,39,45264
OH,39,45267
OH,39,45268
OH,39,45269
OH,39,45270
OH,39,45271
OH,39,45273
OH,39,45274
OH,39,45275
OH,39,45277
OH,39,45280
OH,39,45296
OH,39,45298
OH,39,45299
OH,39,45999
OH,39,43113
OH,39,43115
OH,39,45113
OH,39,45315
OH,39,45002
OH,39,45033
OH,39,45316
OH,39,45621
OH,39,45003
OH,39,45004
OH,39,43085
OH,39,43201
OH,39,43202
OH,39,43203
OH,39,43204
OH,39,43205
OH,39,43206
OH,39,43207
OH,39,43209
OH,39,43210
OH,39,43211
OH,39,43212
OH,39,43213
OH,39,43214
OH,39,43215
OH,39,43216
OH,39,43217
OH,39,43218
OH,39,43219
OH,39,43220
OH,39,43221
OH,39,43222
OH,39,43223
OH,39,43224
OH,39,43226
OH,39,43227
OH,39,43228
OH,39,43229
OH,39,43230
OH,39,43231
OH,39,43232
OH,39,43234
OH,39,43235
OH,39,43236
OH,39,43240
OH,39,43251
OH,39,43260
OH,39,43266
OH,39,43268
OH,39,43270
OH,39,43271
OH,39,43272
OH,39,43279
OH,39,43287
OH,39,43291
OH,39,43116
OH,39,43811
OH,39,45317
OH,39,45723
OH,39,45739
OH,39,43730
OH,39,43812
OH,39,43828
OH,39,43836
OH,39,45318
OH,39,43731
OH,39,43013
OH,39,45623
OH,39,45114
OH,39,43732
OH,39,45724
OH,39,43014
OH,39,45390
OH,39,45401
OH,39,45402
OH,39,45403
OH,39,45404
OH,39,45405
OH,39,45406
OH,39,45409
OH,39,45410
OH,39,45412
OH,39,45413
OH,39,45414
OH,39,45415
OH,39,45416
OH,39,45417
OH,39,45418
OH,39,45419
OH,39,45420
OH,39,45422
OH,39,45423
OH,39,45424
OH,39,45426
OH,39,45428
OH,39,45429
OH,39,45430
OH,39,45431
OH,39,45432
OH,39,45433
OH,39,45434
OH,39,45435
OH,39,45437
OH,39,45439
OH,39,45440
OH,39,45441
OH,39,45448
OH,39,45449
OH,39,45454
OH,39,45458
OH,39,45459
OH,39,45469
OH,39,45470
OH,39,45475
OH,39,45479
OH,39,45481
OH,39,45482
OH,39,45490
OH,39,45115
OH,39,43318
OH,39,43015
OH,39,43117
OH,39,43733
OH,39,45727
OH,39,45319
OH,39,43821
OH,39,43016
OH,39,43017
OH,39,43734
OH,39,43735
OH,39,43738
OH,39,43319
OH,39,45320
OH,39,43320
OH,39,45321
OH,39,45322
OH,39,45323
OH,39,43018
OH,39,45324
OH,39,45118
OH,39,45119
OH,39,45120
OH,39,45326
OH,39,45628
OH,39,45005
OH,39,45629
OH,39,43822
OH,39,43019
OH,39,43824
OH,39,45630
OH,39,43321
OH,39,43021
OH,39,45631
OH,39,43119
OH,39,43022
OH,39,45121
OH,39,45325
OH,39,45327
OH,39,45328
OH,39,43739
OH,39,43760
OH,39,45732
OH,39,45122
OH,39,43023
OH,39,43740
OH,39,45330
OH,39,43322
OH,39,45123
OH,39,45331
OH,39,43123
OH,39,43125
OH,39,43195
OH,39,43199
OH,39,45735
OH,39,45634
OH,39,45130
OH,39,45011
OH,39,45012
OH,39,45013
OH,39,45014
OH,39,45015
OH,39,45018
OH,39,45025
OH,39,45026
OH,39,43323
OH,39,43126
OH,39,45030
OH,39,45032
OH,39,45636
OH,39,43127
OH,39,43025
OH,39,45131
OH,39,45132
OH,39,43026
OH,39,45133
OH,39,45332
OH,39,43027
OH,39,43746
OH,39,45333
OH,39,43028
OH,39,43324
OH,39,43325
OH,39,45638
OH,39,43029
OH,39,45640
OH,39,45334
OH,39,43030
OH,39,45740
OH,39,45335
OH,39,45642
OH,39,43128
OH,39,43747
OH,39,43757
OH,39,43031
OH,39,43748
OH,39,43326
OH,39,45643
OH,39,45336
OH,39,43032
OH,39,43749
OH,39,45034
OH,39,45633
OH,39,45644
OH,39,43033
OH,39,45645
OH,39,43331
OH,39,43130
OH,39,45741
OH,39,43332
OH,39,45646
OH,39,45337
OH,39,43135
OH,39,43152
OH,39,43156
OH,39,45036
OH,39,45135
OH,39,45138
OH,39,45338
OH,39,43035
OH,39,43333
OH,39,43754
OH,39,43786
OH,39,43136
OH,39,45742
OH,39,43137
OH,39,43194
OH,39,43138
OH,39,43140
OH,39,45647
OH,39,45743
OH,39,43755
OH,39,45111
OH,39,45140
OH,39,45744
OH,39,45745
OH,39,45648
OH,39,45699
OH,39,45339
OH,39,45142
OH,39,45650
OH,39,45651
OH,39,43756
OH,39,45652
OH,39,45746
OH,39,43036
OH,39,45039
OH,39,43758
OH,39,45144
OH,39,45340
OH,39,45145
OH,39,43334
OH,39,45750
OH,39,43301
OH,39,43302
OH,39,43306
OH,39,43037
OH,39,45146
OH,39,45148
OH,39,43040
OH,39,43041
OH,39,45040
OH,39,43044
OH,39,45341
OH,39,45342
OH,39,45343
OH,39,45041
OH,39,45147
OH,39,43336
OH,39,45760
OH,39,45042
OH,39,45043
OH,39,45044
OH,39,45150
OH,39,43045
OH,39,43142
OH,39,43046
OH,39,45761
OH,39,45653
OH,39,45050
OH,39,43337
OH,39,43759
OH,39,45152
OH,39,45153
OH,39,43338
OH,39,43048
OH,39,45154
OH,39,43143
OH,39,43050
OH,39,43340
OH,39,45155
OH,39,43761
OH,39,43144
OH,39,43830
OH,39,45717
OH,39,45764
OH,39,45156
OH,39,43054
OH,39,43055
OH,39,43056
OH,39,43058
OH,39,43093
OH,39,43341
OH,39,45344
OH,39,43832
OH,39,43762
OH,39,43145
OH,39,45345
OH,39,43764
OH,39,45346
OH,39,45766
OH,39,45734
OH,39,45767
OH,39,45789
OH,39,45347
OH,39,45622
OH,39,45654
OH,39,45768
OH,39,45157
OH,39,43766
OH,39,45158
OH,39,45159
OH,39,45051
OH,39,45052
OH,39,45349
OH,39,43047
OH,39,43060
OH,39,45350
OH,39,43767
OH,39,45656
OH,39,45053
OH,39,43768
OH,39,45054
OH,39,43146
OH,39,45351
OH,39,43061
OH,39,45657
OH,39,45055
OH,39,45160
OH,39,45056
OH,39,45352
OH,39,43062
OH,39,45658
OH,39,45659
OH,39,45660
OH,39,45353
OH,39,45354
OH,39,43771
OH,39,43147
OH,39,45661
OH,39,45687
OH,39,45356
OH,39,45358
OH,39,43064
OH,39,43772
OH,39,45359
OH,39,45162
OH,39,43148
OH,39,45769
OH,39,45360
OH,39,45770
OH,39,45662
OH,39,45663
OH,39,43837
OH,39,45164
OH,39,45361
OH,39,43065
OH,39,45669
OH,39,43342
OH,39,43736
OH,39,43773
OH,39,43778
OH,39,43343
OH,39,45771
OH,39,43066
OH,39,45671
OH,39,45672
OH,39,43007
OH,39,43067
OH,39,45772
OH,39,45166
OH,39,45773
OH,39,43068
OH,39,43069
OH,39,45673
OH,39,43344
OH,39,43345
OH,39,45674
OH,39,45167
OH,39,43149
OH,39,45675
OH,39,43777
OH,39,43070
OH,39,45061
OH,39,45348
OH,39,45362
OH,39,43346
OH,39,43347
OH,39,43150
OH,39,43348
OH,39,45168
OH,39,45363
OH,39,45775
OH,39,45169
OH,39,43071
OH,39,43072
OH,39,43779
OH,39,45171
OH,39,45677
OH,39,45678
OH,39,45679
OH,39,43151
OH,39,43780
OH,39,45062
OH,39,45063
OH,39,43349
OH,39,43782
OH,39,45365
OH,39,45367
OH,39,45172
OH,39,43783
OH,39,45064
OH,39,45368
OH,39,45065
OH,39,45680
OH,39,45681
OH,39,43153
OH,39,45369
OH,39,45682
OH,39,43350
OH,39,45066
OH,39,45501
OH,39,45502
OH,39,45503
OH,39,45504
OH,39,45505
OH,39,45506
OH,39,45370
OH,39,45778
OH,39,43787
OH,39,43803
OH,39,43840
OH,39,45684
OH,39,43154
OH,39,43155
OH,39,43788
OH,39,43073
OH,39,43074
OH,39,45779
OH,39,45174
OH,39,45780
OH,39,43076
OH,39,45685
OH,39,43157
OH,39,45371
OH,39,45372
OH,39,45067
OH,39,45782
OH,39,43842
OH,39,45373
OH,39,45374
OH,39,45783
OH,39,43158
OH,39,43077
OH,39,43351
OH,39,43078
OH,39,43080
OH,39,45377
OH,39,45378
OH,39,45380
OH,39,45784
OH,39,45686
OH,39,43356
OH,39,43843
OH,39,43805
OH,39,43844
OH,39,43160
OH,39,45786
OH,39,45787
OH,39,45688
OH,39,45690
OH,39,45068
OH,39,45692
OH,39,45381
OH,39,45069
OH,39,45071
OH,39,45070
OH,39,43081
OH,39,43082
OH,39,43086
OH,39,43162
OH,39,43845
OH,39,43357
OH,39,45382
OH,39,43358
OH,39,45383
OH,39,45693
OH,39,43083
OH,39,43330
OH,39,43359
OH,39,45694
OH,39,45788
OH,39,43791
OH,39,45384
OH,39,45695
OH,39,45176
OH,39,43164
OH,39,45696
OH,39,45177
OH,39,45697
OH,39,43752
OH,39,43793
OH,39,43084
OH,39,45385
OH,39,45387
OH,39,45388
OH,39,45698
OH,39,43360
OH,39,43701
OH,39,43702
OH,39,43721
IL,17,61230
IL,17,61231
IL,17,61232
IL,17,61233
IL,17,61234
IL,17,61258
IL,17,61235
IL,17,61236
IL,17,61237
IL,17,61238
IL,17,61239
IL,17,61240
IL,17,61241
IL,17,61242
IL,17,61243
IL,17,61244
IL,17,61250
IL,17,61251
IL,17,61252
IL,17,61254
IL,17,61256
IL,17,61257
IL,17,61259
IL,17,61260
IL,17,61261
IL,17,61262
IL,17,61263
IL,17,61264
IL,17,61265
IL,17,61266
IL,17,61270
IL,17,61272
IL,17,61273
IL,17,61274
IL,17,61275
IL,17,61276
IL,17,61277
IL,17,61278
IL,17,61279
IL,17,61201
IL,17,61204
IL,17,61299
IL,17,61281
IL,17,61282
IL,17,61283
IL,17,61284
IL,17,61285
IA,19,50601
IA,19,50002
IA,19,50003
IA,19,50830
IA,19,52530
IA,19,52201
IA,19,51001
IA,19,50510
IA,19,52531
IA,19,50005
IA,19,52202
IA,19,50006
IA,19,50043
IA,19,50227
IA,19,50420
IA,19,50511
IA,19,50007
IA,19,50008
IA,19,50052
IA,19,50602
IA,19,51002
IA,19,50603
IA,19,51003
IA,19,50009
IA,19,51230
IA,19,52203
IA,19,52204
IA,19,50010
IA,19,50011
IA,19,50012
IA,19,50013
IA,19,50014
IA,19,52205
IA,19,52312
IA,19,52701
IA,19,52030
IA,19,50020
IA,19,50021
IA,19,50023
IA,19,51004
IA,19,50604
IA,19,50608
IA,19,50649
IA,19,51430
IA,19,51231
IA,19,50605
IA,19,52619
IA,19,50831
IA,19,50606
IA,19,50514
IA,19,51331
IA,19,51431
IA,19,51232
IA,19,52720
IA,19,52206
IA,19,50022
IA,19,51433
IA,19,50025
IA,19,51005
IA,19,50607
IA,19,50671
IA,19,50515
IA,19,50516
IA,19,50026
IA,19,52207
IA,19,50517
IA,19,50027
IA,19,50518
IA,19,52533
IA,19,51006
IA,19,50028
IA,19,50029
IA,19,52534
IA,19,50609
IA,19,50031
IA,19,50833
IA,19,52208
IA,19,52031
IA,19,50421
IA,19,52721
IA,19,50835
IA,19,52032
IA,19,50032
IA,19,52722
IA,19,50033
IA,19,52535
IA,19,50034
IA,19,52209
IA,19,52257
IA,19,52536
IA,19,50836
IA,19,52537
IA,19,52726
IA,19,52759
IA,19,50519
IA,19,52620
IA,19,50035
IA,19,50036
IA,19,50037
IA,19,50099
IA,19,50038
IA,19,50039
IA,19,50040
IA,19,51234
IA,19,50041
IA,19,50520
IA,19,52210
IA,19,50042
IA,19,51436
IA,19,50837
IA,19,52540
IA,19,50423
IA,19,51007
IA,19,52211
IA,19,52221
IA,19,52232
IA,19,51008
IA,19,50612
IA,19,52728
IA,19,50424
IA,19,52601
IA,19,50521
IA,19,50522
IA,19,50044
IA,19,52729
IA,19,50523
IA,19,52132
IA,19,51009
IA,19,52730
IA,19,50046
IA,19,52542
IA,19,52573
IA,19,50047
IA,19,51401
IA,19,52033
IA,19,50048
IA,19,52133
IA,19,51010
IA,19,52543
IA,19,50613
IA,19,50614
IA,19,52328
IA,19,52401
IA,19,52402
IA,19,52403
IA,19,52404
IA,19,52405
IA,19,52406
IA,19,52407
IA,19,52408
IA,19,52409
IA,19,52410
IA,19,52411
IA,19,52497
IA,19,52498
IA,19,52499
IA,19,52212
IA,19,52213
IA,19,52341
IA,19,52544
IA,19,52214
IA,19,50049
IA,19,50616
IA,19,50620
IA,19,52731
IA,19,51439
IA,19,52215
IA,19,51012
IA,19,52134
IA,19,52548
IA,19,50050
IA,19,52549
IA,19,50524
IA,19,52216
IA,19,50525
IA,19,50526
IA,19,50619
IA,19,50840
IA,19,50428
IA,19,51014
IA,19,50051
IA,19,52135
IA,19,52732
IA,19,52733
IA,19,52734
IA,19,52736
IA,19,52771
IA,19,52217
IA,19,52218
IA,19,52035
IA,19,50054
IA,19,50055
IA,19,50056
IA,19,52737
IA,19,52738
IA,19,52739
IA,19,50621
IA,19,52220
IA,19,50058
IA,19,50839
IA,19,50841
IA,19,51016
IA,19,50430
IA,19,50060
IA,19,50165
IA,19,50431
IA,19,52621
IA,19,52136
IA,19,50801
IA,19,50842
IA,19,50432
IA,19,50843
IA,19,50061
IA,19,50527
IA,19,51018
IA,19,50528
IA,19,50529
IA,19,50063
IA,19,50064
IA,19,51019
IA,19,52623
IA,19,52801
IA,19,52802
IA,19,52803
IA,19,52804
IA,19,52805
IA,19,52806
IA,19,52807
IA,19,52808
IA,19,52809
IA,19,50065
IA,19,50066
IA,19,50530
IA,19,50067
IA,19,52101
IA,19,52140
IA,19,52149
IA,19,51440
IA,19,52222
IA,19,52223
IA,19,52037
IA,19,51441
IA,19,51442
IA,19,52624
IA,19,50622
IA,19,50068
IA,19,50301
IA,19,50302
IA,19,50303
IA,19,50304
IA,19,50305
IA,19,50306
IA,19,50307
IA,19,50308
IA,19,50309
IA,19,50310
IA,19,50311
IA,19,50312
IA,19,50313
IA,19,50314
IA,19,50315
IA,19,50316
IA,19,50317
IA,19,50318
IA,19,50319
IA,19,50320
IA,19,50321
IA,19,50322
IA,19,50323
IA,19,50324
IA,19,50325
IA,19,50327
IA,19,50328
IA,19,50329
IA,19,50330
IA,19,50331
IA,19,50332
IA,19,50333
IA,19,50334
IA,19,50335
IA,19,50336
IA,19,50339
IA,19,50340
IA,19,50359
IA,19,50360
IA,19,50361
IA,19,50362
IA,19,50363
IA,19,50364
IA,19,50367
IA,19,50368
IA,19,50369
IA,19,50380
IA,19,50381
IA,19,50391
IA,19,50392
IA,19,50393
IA,19,50394
IA,19,50395
IA,19,50396
IA,19,50398
IA,19,50936
IA,19,50940
IA,19,50947
IA,19,50950
IA,19,50980
IA,19,50981
IA,19,50982
IA,19,50983
IA,19,50069
IA,19,50623
IA,19,50265
IA,19,50266
IA,19,52742
IA,19,50070
IA,19,50845
IA,19,51333
IA,19,50624
IA,19,52745
IA,19,50531
IA,19,52746
IA,19,52625
IA,19,51235
IA,19,52551
IA,19,50071
IA,19,52552
IA,19,52001
IA,19,52002
IA,19,52003
IA,19,52004
IA,19,52099
IA,19,50611
IA,19,50625
IA,19,50532
IA,19,52038
IA,19,50626
IA,19,52747
IA,19,52040
IA,19,52224
IA,19,50533
IA,19,50072
IA,19,52041
IA,19,50535
IA,19,52553
IA,19,52042
IA,19,52044
